119,3410,681,964
120,3746,677,1173
121,3897,693,1048
122,3977,677,1032
123,3944,699,1056
124,3651,711,985
125,4202,706,1078
126,3882,724,1130
127,3984,723,1029
128,3675,741,1113
129,4047,743,1108
130,4011,746,1194
131,4695,769,1195
132,4717,764,1177
133,4716,776,1248
134,4582,780,1200
135,3921,778,1199
136,4579,801,1290
137,4729,798,1301
138,5112,815,1465
139,4554,819,1140
140,4971,829,1210
141,4926,828,1342
142,5122,847,1289
143,5083,830,1302
144,5525,827,1335
145,5435,870,1460
146,5254,867,1373
147,5317,885,1330
148,5427,888,1290
149,5469,900,1434
150,5945,888,1420
151,5255,903,1422
152,5782,912,1669
153,6185,920,1258
154,5689,927,1405
155,6456,941,1428
156,6237,956,1614
157,5599,938,1584
158,6449,965,1555
159,6426,958,1379
160,6707,971,1570
161,5620,985,1499
162,7204,1001,1466
163,7096,998,1711
164,7701,995,1504
165,6577,1007,1757
166,6824,1018,1467
167,7177,1032,1555
168,7380,1051,1565
169,6788,1049,1656
170,7155,1056,1815
171,7413,1050,1691
172,7464,1066,1477
173,7800,1078,1591
174,8546,1067,1539
175,7969,1104,1694
176,7819,1099,1577
177,7316,1089,2001
178,8366,1126,1837
179,7473,1124,1611
180,8562,1134,1739
181,8524,1120,1947
182,8173,1130,1676
183,8410,1144,1605
184,8162,1150,1689
185,9097,1170,1921
186,9102,1175,1730
187,9036,1171,1890
188,9398,1186,1694
189,8540,1195,1658
190,9441,1201,1831
191,10091,1219,1736
192,9091,1221,2029
193,10015,1238,1901
194,9417,1233,1884
195,9201,1242,1931
196,8538,1250,1785
197,8527,1261,1774
198,9981,1267,1850
199,9440,1268,2027
200,9849,1268,1916
201,10978,1290,1975
202,9495,1302,1897
203,10958,1298,1937
204,10485,1314,1970
205,11037,1323,1945
206,11045,1322,2035
207,10415,1347,2115
208,12092,1329,2226
209,10624,1348,2432
210,10527,1361,1980
211,11317,1361,1964
212,11653,1371,2121
213,12106,1389,2133
214,11480,1384,1964
215,12615,1404,2101
216,12534,1402,2339
217,11297,1415,2108
218,12223,1428,2490
219,12446,1427,2147
220,11591,1455,2293
221,12225,1451,2047
222,12544,1457,2229
223,11689,1465,2343
224,13202,1475,2210
225,12900,1469,2354
226,13987,1486,2243
227,13126,1492,2477
228,13553,1507,2449
229,13203,1517,2394
230,12491,1525,2127
231,13694,1517,2095
232,13283,1527,2464
233,13474,1548,2547
234,13522,1545,2361
235,13168,1561,2222
236,14400,1561,2230
237,15115,1594,3041
238,14151,1568,2391
239,14387,1601,2558
240,15218,1577,2448
241,14860,1607,2341
242,14191,1609,2405
243,14664,1622,2291
244,16276,1634,2238
245,14420,1628,2524
246,14492,1634,2324
247,15893,1650,2482
248,16427,1675,2501
249,15213,1675,2423
250,15144,1689,2557
251,16241,1692,2320
252,17115,1690,2500
253,16375,1700,2624
254,15971,1713,2500
255,16711,1722,2789
256,16037,1753,2630
257,16235,1736,2420
258,16423,1737,2429
259,16601,1760,2605
260,17930,1766,2611
261,17445,1770,2636
262,16873,1771,2680
263,16261,1778,2627
264,18648,1786,2773
265,17460,1800,2776
266,18108,1833,2624
267,18333,1822,2767
268,17596,1838,2974
269,19316,1844,2771
270,19210,1861,2772
271,18479,1855,2629
272,19397,1855,2654
273,19260,1882,2833
274,18716,1860,2830
275,18952,1877,2729
276,19240,1901,2731
277,19106,1902,2884
278,19017,1921,3033
279,20709,1916,2983
280,20073,1907,2871
281,20743,1952,2972
282,19391,1935,3121
283,20631,1963,3004
284,19667,1959,2887
285,20177,1969,2792
286,19399,1965,2719
287,21201,1981,3180
288,19746,1994,3020
289,21168,1996,2902
290,21618,2010,2998
291,22324,2017,3028
292,22216,2022,3138
293,22420,2050,2840
294,22874,2040,2751
295,23349,2065,3058
296,21237,2083,2990
297,22071,2087,2924
298,21475,2062,3444
299,21794,2105,3208
300,23432,2087,3001
301,24312,2118,2988
302,23190,2115,3210
303,23418,2107,3246
304,22637,2143,3144
305,23875,2128,3268
306,23912,2156,3559
307,24668,2157,3200
308,23571,2144,2955
309,22566,2165,3386
310,25346,2170,3343
311,24580,2206,3260
312,25259,2187,3227
313,25819,2204,3026
314,25599,2229,3290
315,24390,2229,3681
316,26411,2213,3160
317,24220,2248,3109
318,24813,2248,3162
319,23676,2266,3236
320,25442,2271,3145
321,24955,2300,3623
322,26357,2274,3717
323,27391,2282,3404
324,25698,2298,3278
325,25547,2301,3641
326,27651,2326,3521
327,26268,2323,3286
328,26719,2325,3529
329,25988,2341,3361
330,26838,2335,4073
331,26299,2380,3431
332,26900,2376,3533
333,28651,2376,3577
334,28404,2390,3476
335,27193,2403,3329
336,27719,2406,3595
337,29837,2428,3712
338,29833,2426,3539
339,29337,2427,3477
340,27706,2436,3600
341,29125,2437,3570
342,30972,2472,3630
343,30037,2475,3795
344,28411,2477,3829
345,31174,2473,3534
346,29634,2489,3599
347,31576,2513,3644
348,30627,2498,3945
349,31136,2526,3628
350,30335,2518,3917
351,30466,2534,4156
352,30693,2568,3673
353,31824,2560,4116
354,30603,2560,3806
355,33381,2588,3943
356,31680,2586,4013
357,33014,2584,3674
358,33051,2611,3773
359,32838,2615,4030
360,34948,2609,3813
361,32869,2611,4101
362,34512,2622,3661
363,33051,2628,4002
364,33444,2666,3881
365,33903,2663,4604
366,34051,2666,3967
367,36766,2658,4283
368,36234,2691,4101
369,34223,2707,4234
370,33705,2703,4120
371,33298,2703,4509
372,35918,2727,3806
373,34608,2711,4792
374,36614,2741,3718
375,35345,2735,4580
376,34574,2748,3941
377,35206,2751,3867
378,36161,2771,4173
379,37237,2758,4050
380,35965,2782,4292
381,37152,2780,4719
382,38051,2812,3857
383,36775,2818,4048
384,35752,2822,4055
385,36753,2838,4199
386,35560,2837,4218
387,37157,2846,4468
388,37753,2855,4168
389,37645,2857,4346
390,37518,2881,4358
391,39231,2885,4152
392,42932,2906,4355
393,39008,2877,4271
394,40717,2902,4268
395,40063,2944,4403
396,39480,2927,4438
397,40878,2926,4207
398,39750,2936,4244
399,40555,2940,4173
400,40526,2947,4362
401,40537,2971,4349
402,40262,2975,4678
403,40489,2984,4349
404,44369,2997,4661
405,41121,2993,4417
406,41425,3019,4353
407,39684,3022,4696
408,40670,3035,4726
409,42569,3024,4279
410,42395,3031,4466
411,40269,3067,4618
412,40949,3055,4564
413,43707,3064,4661
414,41757,3066,4619
415,45557,3123,4463
416,44666,3093,4478
417,40592,3112,4514
418,44678,3119,4402
419,45028,3141,4594
420,46247,3119,4852
421,45066,3142,4941
422,46453,3168,4676
423,47072,3175,4234
424,45723,3173,4454
425,45585,3184,4965
426,48466,3203,4895
427,48732,3187,4607
428,47506,3201,4625
429,46390,3219,4703
430,49042,3250,5330
431,47938,3224,4685
432,45437,3231,5326
433,48576,3243,4907
434,48004,3234,4989
435,48380,3265,4842
436,51245,3296,4788
437,43895,3279,4965
438,48550,3276,4671
439,48447,3291,4908
440,49330,3330,4996
441,48760,3330,4772
442,49979,3342,5093
443,46953,3335,4961
444,46381,3342,5673
445,49861,3342,4813
446,50018,3363,4936
447,48178,3360,4818
448,53151,3420,5577
449,50039,3407,6545
450,51365,3408,5276
451,49186,3415,5033
452,48752,3433,5103
453,52681,3431,5728
454,52163,3441,4859
455,54610,3454,5033
456,52032,3455,5048
457,53421,3463,4769
458,53594,3490,5265
459,52883,3464,5535
460,54645,3489,5397
461,54623,3525,5641
462,53407,3510,5337
463,52950,3498,5114
464,56198,3570,5588
465,54051,3558,5356
466,54118,3542,5167
467,53516,3556,5444
468,57214,3570,5149
469,54694,3577,6059
470,51610,3592,4980
471,56412,3593,5159
472,56117,3582,5238
473,55793,3620,5834
474,58891,3618,5930
475,56933,3628,5263
476,58909,3639,5653
477,59717,3655,6432
478,58241,3680,5430
479,57607,3695,5703
480,57743,3668,5146
481,60675,3707,5097
482,60509,3674,5358
483,59911,3686,5920
484,60075,3710,5614
485,57449,3726,5718
486,57498,3726,5824
487,60001,3750,5470
488,59890,3742,5555
489,59570,3766,5623
490,61124,3774,5630
491,61253,3769,5802
492,63026,3793,5874
493,65703,3789,6104
494,63502,3775,5528
495,58135,3811,5516
496,62828,3821,6097
497,62311,3826,5630
498,60874,3826,5653
499,61447,3852,6280
